id,sentence,tag,member1,member2
9530,?交易金额:金山热电分公司与华电工程签订了2×200mw机组脱硝改造工程建安合同、设备合同和设计合同，金额分别是1991万元、4113万元和396万元。,0,0,0
3705,公司第七届董事会第十七次会议及 2014 年度股东大会审议通过 <公司 2015 年度担保计划>，其中为被担保单位赣南海欣药业的计划 担保金额为 9，000 万元。,0,0,0
8954,浙江京新药业股份有限公司拟向包括京新控股集团有限公司在内的符合中国证监会规定的证券投资基金管理公司、证券公司、保险机构投资者、信托投资公司、财务公司、合格境外机构投资者，以及符合中国证监会规定的其他法人、自然人或其他合格的投资者等不超过10名（含10名）的特定对象非公开发行境内上市人民币普通股（A股）（以下简称“本,1,京新控股集团有限公司,浙江京新药业股份有限公司
3950,根据该议案，发行股份购买 资产而向交易对方发行的股票数量由原来的 52，964，798 股调整为 116，549，786 股， 具体情况如下:翔运通达6.00%80%58，031，989.283，389，71920% 100.00%906，757，341.7652，964，798- 对象原发行数量 (股)原发行价 (元)总金额(元)现发行价 (元) 四川联尔25，391，11817.12434，695，940.167.78 天厚地德24，183，96117.127.78 3，389，719414，029，412.32 翔运通达17.1258，031，989.287.78 52，964，798906，757，341.76 类别翔通 动漫 股东现发行数量 (股)55，873，514 53，217，148 7，459，124 116，549，786 合计 (2)募集配套资金的发行数量 根据公司与杭州旗吉签署的<股份认购协议>，公司通过锁价方式向杭州旗吉非公开发行股份募集配套资金，募集资金总额 302，242，650.36 元，不超过交易 总额(交易标的成交价+配套募集资金-募集配套资金中用于支付现金对价部分) 的 25%。,0,0,0
320,证券代码:600108 证券简称:亚盛集团 公告编号:2015-069 甘肃亚盛实业(集团)股份有限公司 关于转让工业用地土地使用权的关联交易公告 本公司及董事会全体成员保证公告内容不存在虚假记载、误导 性陈述或者重大遗漏，并对其内容的真实、准确和完整承担个别及 连带责任。,0,0,0
2315,证券代码:600705 证券简称:中航资本 公告编号:2015-079 中航资本控股股份有限公司发行股份购买资产并募集配套资金暨关联交易报告 书修订说明公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈 述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。,0,0,0
3625,一、委托贷款概述(一)委托贷款基本情况公司控股子公司天津松江集团有限公司拟委托第三方金融机构向新乡市松江 房地产开发有限公司(以下简称“新乡松江”)发放金额为玖仟万元的委托贷款， 年利率为 12%，期限为 6 个月。,0,0,0
9509,由于上海地产农业投资发展有限公司与我公司均系上海地产(集团)有限公司控股子公司，故上述交易均构成关联交易。,0,0,0
4966,2、实现天安财险资的长远健康发展在各股东的大力支持下，天安财险注册资本已达 99.31 亿元，各项业务快速 发展。,0,0,0
9073,2015年12月29日，浙江海利得新材料股份有限公司与高王伟先生签署了《浙江海利得新材料股份有限公司与高王伟之附生效条件的非公开发行股份认购合同》（以下简称“《股份认购合同》”）,1,高王伟,浙江海利得新材料股份有限公司
360,证券代码:600483 证券简称:福能股份 编号:2015-088 福建福能股份有限公司 关于变更为控股子公司提供担保金额的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重 大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。,0,0,0
4384,四、平安银行和盈系列理财产品合同的主要内容 购买此理财产品由公司与平安银行股份有限公司签订相关理财产品合同。,0,0,0
6995,2、关于向中国建设银行铜陵分行申请融资贷款 4900 万元的议案;公司因经营需要，拟向中国建设银行铜陵分行申请流动资金贷款、银行承兑汇 票(信贷品种)人民币 4900 万元，期限 12 个月。,0,0,0
601,证券代码:600291 证券简称:西水股份 编号:临 2015-068内蒙古西水创业股份有限公司 第六届董事会 2015 年第三次临时会议决议公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、 误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承 担个别及连带责任。,0,0,0
195,2016年5月27日，中国中车股份有限公司与中车集团签署《中国中车股份有限公司与中国中车集团公司附条件生效的非公开发行股份认购协议》（以下简称“《股份认购协议》”）,1,中国中车集团公司,中国中车股份有限公司
5161,赢家人民币理财产品 WGI5MO3041 期 2015.10.28 上海申达科宝新材 料有限公司、上海银 行浦东分行 提高资金利用率，增加公司收益 货币及债权 类理财产品 4300 自有 资金 91 天 3.58% 债权、回购、 拆借等 现金 该笔收益占公司效益总额极小，不会产生较大影响。,0,0,0
4478,1 根据发展需求，福田汽车独家以部分土地、厂房、设备等出资 30 亿元在北京密云云西经济 开发区(具体地址以工商登记为准)设立北京福田多功能汽车有限公司(新设公司名称以工商登 记为准)。,0,0,0
2118,四、关联交易的主要内容和定价依据1、交易价格及定价依据本次增资根据财务公司截止 2015 年 9 月 30 日净资产账面价值，参照北京天健兴业资产评估有限公司天兴苏评报字(2015)第 0065 号评估报告，股东各方 协议确定增资价格，公司出资 22，594 万元认购 15，800 万股权，红豆集团出资 6，006 万元认购 4，200 万股权。,0,0,0
6328,本次会议符合<公司法>和<公 司章程>的有关规定，会议审议并通过以下议案:一、审议通过<通策医疗投资股份有限公司关于 2015 年度新增日常关联交 易的议案>(具体内容详见<通策医疗投资股份有限公司关于 2015 年度新增日常 关联交易的公告>)同意:4 票;弃权:0 票;反对:0 票。,0,0,0
4904,天安财 险庞大的业务规模及数目众多的分支机构，使天安财险无法保证在执行风险管理 及内部控制时不会发生任何人为失误或错误。,0,0,0
8798,老百姓大药房连锁股份有限公司本次非公开发行股票的发行对象包括湖南老百姓医药投资管理有限公司（以下称“医药投资”）在内不超过10名特定投资者，全部发行对象均以现金方式、以相同价格认购公司本次非公开发行的股份,1,湖南老百姓医药投资管理有限公司,老百姓大药房连锁股份有限公司
9371,(三)发起人主要权利与义务1、在温州民商银行成立后，根据确定的持股比例获得股份，按照相关法律法规和公司章程的有关规定，依法享有股东的一切权利;2、在规定的期限内足额缴纳各自所认缴的出资款项，未按照约定履行发起人义务时，对其他发起人承担违约责任;3、支持温州民商银行制定合理的资本规划，使其资本持续满足监管要求。,0,0,0
7713,在上述假设基础上，公司编制深圳兴飞 2013-2014 年模拟主要财务数据如下: 单位:元 项目 2014年 12月 31日 2013年 12月 31日 2012年 12月 31日 资产总额 3，839，317，290.43 2，401，671，933.37 1，418，078，319.90 负债总额 3，372，310，355.31 2，115，036，170.79 1，231，936，324.00 净资产 467，006，935.12 286，635，762.58 186，141，995.90 项目 2014 年度2013 年度 2012 年度 营业收入 4，466，984，037.94 2，396，246，891.52 1，629，112，088.44 营业利润 155，831，073.74 81，977，575.83 97，326，897.33 注:2012 年度数据为非合并睿德电子及惠州长飞的未经审计数。,0,0,0
8084,(三) 本次交易不构成借壳上市本次交易完成前，公司控股股东为中兆投资，持有公司股份 43，141，624 股， 占发行前公司总股本的比例为 24.22%，实际控制人为黄茂如。,0,0,0
4686,具体指标计算如下:单位:万元注:天安财险 2014 年度营业收入仅包括其已赚保费收入及其他业务收入;净资产指标 仅计算了本次拟收购的天安财险 26.96%股权的交易价格。,0,0,0
481,3、南京医药安徽天星物流有限公司 住所:安徽省合肥市经济技术开发区明珠广场 3 号楼 201 室 法定代表人:秦亚鸣注册资本:人民币 10，000 万元 企业类型:有限责任公司(自然人投资或控股的法人独资) 经营范围:物流咨询;化妆品、五金交电、制冷设备、办公用品、文教用品销售;医药信息咨询。,0,0,0
6325,证券代码:600763 证券简称:通策医疗 编号:临 2015-074 通策医疗投资股份有限公司 第七届董事会第十次会议决议公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗 漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。,0,0,0
2099,三、被担保公司的基本情况公司名称:山西晋西北天然气有限责任公司注册资本: 28，000万元法人代表人:苏云虎成立时间: 2011年6月注册地址:山西省五寨县北环路 经营范围:天然气输气管网建设、生产、经营管理;天然气工程施工、工程设计与工程咨询;天然气技术开发;天然气加气站建设;天然气汽车的改装;天 然气灶具、仪器仪表设备的生产、销售;天然气管道封堵、保驾、抢修的管理服 务(法律、法规禁止经营的不得经营，法律、法规限制经营的取得许可证后方可 经营)，管道燃气***企业财务状况:截至2015年9月30日，资产总额:61，371.61万元;负债总额: 32，471.28万元;净资产:28，900.33万元;营业收入:6，485.24万元;净利润: 296.05万元(以上财务数据未经审计)。,0,0,0
1351,8、2015 年 5 月 25 日，公司使用 25，000 万元人民币购买浦发银行郑州分行 “利多多对公结构性存款 2015 年 JG525 期”理财产品，该理财产品为保证收益型， 浦发银行对该理财产品的本金提供保证承诺，并按协议约定的投资收益率(年率) 向公司计付理财收益，实际年化收益率 3.6%，起止期限为 2015 年 5 月 27 日至2015 年 11 月 26 日。,0,0,0
1892,四、合资协议的主要内容浙能电力(简称“乙方”)与国核技(简称“甲方”)于 2015 年 11 月 3 日签署<关 于共同组建国核浙能核能有限公司的投资协议书>，协议主要内容如下:1、增资扩股前，核能发展公司的注册资本为人民币 5000 万元，由乙方作为单一 法人股东出资投入;新增注册资本全部由甲方认缴，乙方放弃新增注册资本的认缴权。,0,0,0
1158,天地人简要财务及经营数据如下表: 科目 2014年12月31日 2015年6月30日 资产总额 502，069，417.09 468，614，946.71 负债总额 167，414，470.47 132，116，524.04 所有者权益 334，654，946.62 336，498，422.67 科目 2014年度 2015年度1-6月 营业收入 299，629，840.42 53，529，207.98 营业成本 135，341，599.32 30，258，700.82 净利润 83，169，592.34 1，843，476.05 2、交易对手方基本情况1 绿然投资企业名称:上海绿然投资管理有限公司 营业执照注册号:310112000958738 住所:上海市闵行区东川路555号丙楼5126室 法定代表人:王勇注册资本:1，000.00万元 成立时间:2010年2月24日2公司类型:有限责任公司经营范围:投资管理，实业投资，投资咨询，商务咨询(咨询类项目除经纪)， 从事环保技术、低碳技术、清洁能源技术领域内的技术开发、技术转让、技术咨 询、技术服务，苗木种植及销售。,0,0,0
8812,同日，大连友谊(集团)股份有限公司与关联方大连友谊集团有限公司签署了《股权转让协议》,1,大连友谊集团有限公司,大连友谊(集团)股份有限公司
6727,证券代码:600868 证券简称:梅雁吉祥 公告编号:2015-042 广东梅雁吉祥水电股份有限公司 第八届董事会第三十九次会议决议公告公司第八届董事会第三十九次会议于 2015 年 11 月 17 日以通讯 表决的方式召开。,0,0,0
9810,本次交易包括发行股份及支付现金购买资产和募集配套资金两部分：（一）发行股份及支付现金购买资产北京捷成世纪科技股份有限公司拟以发行股份及支付现金方式购买陈同刚等5名自然人持有的华视网聚80%的股权,1,北京捷成世纪科技股份有限公司,陈同刚
3109,2015 年 9 月 16 日，公司以人民币 2，000 万元闲置募集资金购买了平安银行 广州中石化大厦支行“对公结构性存款(挂钩利率)产品”，该产品类型保本浮 动收益型产品，预期年化收益率 3.60%，起止期限为 2015 年 9 月 16 日至 2016 年 3 月 15 日。,0,0,0
198,因力帆股份新聘任陈卫博士为公司高级管理人员，根据《上海证券交易所股票上市规则》及《上,1,力帆股份,陈卫
1777,截至 2014 年 12 月 31 日，天津松江集团有限公司资产总计 8，820，207，520.39 元，负债合计 7，251，750，567.88 元，2014 年营业收入为 1，751，726，918.64 元，2014 年净利润为 485，072，997.09 元，上述财务数据经瑞华会计师事务所(特殊普通合 伙)审计。,0,0,0
9518,(二)上海夏鼎投资中心(有限合伙)1、名称:上海夏鼎投资中心(有限合伙)2、主要经营场所:上海市杨浦区周家嘴路3805号2061室3、执行事务合伙人委派代表:fengye4、公司类型:有限合伙企业5、经营范围:创业投资，实业投资，投资管理，投资咨询(不得从事经纪)。,0,0,0
9246,五、独立董事意见我们本着认真负责的态度，基于独立、客观判断立场，就公司控股子公司龙口南山铝压延有限公司开展套期保值业务事项发表独立意见如下:1、铝压延公司使用自有资金利用期货市场开展与公司生产经营相关的产品套期保值业务的相关审批程序等符合相关法律法规和<公司章程>的有关规定;2、铝压延公司已就开展的套期保值业务的行为建立了健全的组织机构、业务操作流程、审批流程及<山东南山铝业股份有限公司境内期货交易管理制度>;3、在保证正常生产经营的前提下，开展套期保值业务，有利于规避风险，减少因铝价格波动造成的产品成本波动，保证产品成本的相对稳定，降低铝价格波动对公司正常生产经营的影响，不存在损害公司和全体股东利益的情形。,0,0,0
2539,公司于 2014 年 1 月 7 日与交通银行股份有限公司江苏省分行签订协议，使用 暂时闲置的募集资金 9，000 万元购买保本型银行理财产品，期限 30 天，预期年收益率 为 5.50%。,0,0,0
4915,任何政治、经济、社会 及市场状况及其他因素的不利变动，均可能导致天安财险投资组合回报下降， 或产生重大损失，从而可能对天安财险的业务、经营业绩及财务状况造成不利 影响。,0,0,0
1835,(四)后续事项公司尚需按照<资产购买协议>、<盈利补偿协议>的约定，向钟化、刘健君 支付剩余股权转让款。,0,0,0
8494,五、备案文件公司与江苏银行涟水支行签订的<江苏银行聚宝财富机构系列人民币理 财产品协议书>。,0,0,0
717,证券代码:600745 证券简称:中茵股份 公告编号:临2015-100 中茵股份有限公司 关于发行股份购买资产事项的进展公告 本公司及董事会全体成员保证公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实、准确和完整承担个别及连带责任。,0,0,0
9388,2/53、内蒙古蒙牛乳业(集团)股份有限公司成立日期:1999年8月18日住所:内蒙古呼和浩特市和林格尔盛乐经济园区法定代表人:孙伊萍注册资本:人民币拾伍亿零肆佰贰拾玖万零捌佰柒拾元整实收资本:人民币拾伍亿零肆佰贰拾玖万零捌佰柒拾元整公司类型:股份有限公司(中外合资、上市)经营范围:许可经营项目:乳制品的生产、加工、销售;蔬菜、瓜果种植;畜牧饲养;代理所属各地子公司的进出口业务;冷冻饮品及食用冰、软饮料的生产、加工、经营、销售。,0,0,0
3914,6、“第四节交易标的基本情况”之“一、华润赛科基本情况”中 补充披露华润赛科重要子公司财务数据。,0,0,0
5047,董事会决定对发行价格进行调整的，价格调整幅度为西水股份该次董事会决 议公告日前 10 个交易日上证综指/证监会保险指数(883172)收盘点数的算术平 均值较西水股份股票因本次交易首次停牌日即 2015 年 6 月 2 日前一交易日上证 综指/证监会保险指数(883172)收盘点数累计下跌的百分比。,0,0,0
1950,(详见公 司公告临 2015-018、临 2015-030)被担保人基本情况被担保人名称:江苏永鼎泰富工程有限公司注册地点:吴江市汾湖镇汾湖大道 558 号法定代表人:朱其珍注册资本: 3，000 万元 经营范围:许可经营项目:承包与其实力、规模、业绩相适应的国外工程项目;对外派遣实施上述境外工程所需的劳务人员。,0,0,0
9145,交易对方王荣安先生间接持有深圳赫美集团股份有限公司股份且为公司董事，故本次交易构成关联交易，并且构成《深圳证券交易所股票上市规则(20,1,王荣安,深圳赫美集团股份有限公司
9431,●被担保人名称:湖北凯乐光电有限公司(以下简称“凯乐光电”);●本次担保金额及为其担保累计金额:本次担保数量为人民币21，571.00万元，累计为其担保数量为人民币24，571.00万元;●本公司对外担保累计金额:人民币101，723.00万元;●本公司对外担保逾期的累计金额:0元;●本次担保不存在反担保。,0,0,0
5173,赢家人民币理财产品 WGI5MO2038 期 2015.10.13 上海申达投资有限 公司、上海银行浦东 分行 提高资金利用率，增加公司收益 货币及债权 类理财产品 1000 自有 资金 63 天 3.72% 债权、回购、 拆借等 现金 该笔收益占公司效益总额极小，不会产生较大影响。,0,0,0
1013,铁能电力拟投资的双江口 水电项目共需投入约 25 亿元资本金，根据本公司间接持有双江口公司的股权比 例，本公司需投入约 10 亿元项目资本金，其中本公司本次需出资 3.2 亿元，其 余项目资本金根据项目进展情况分期投入。,0,0,0
3436,根据<中华人民共和国公司法><中华人民共和国证券法><上市公司重大资产重组管理办法><公开发行证券的公司信息披露内容与格式准则第 26 号—上市 公司重大资产重组(2014 年修订)><关于规范上市公司重大资产重组若干问题 的规定>等法律、法规和规范性文件的有关规定，公司编制了<烟台新潮实业股 份有限公司重大资产出售报告书(草案)>及其摘要，内容包括本次交易概况、上 市公司情况、交易对方基本情况、交易标的、交易标的的评估、本次交易合同的 主要内容、本次交易合规性分析、管理层讨论与分析、财务会计信息、同业竞争 与关联交易、重大风险揭示、其他重要事项、独立财务顾问和律师事务所对本次 交易出具的结论性意见、公司、交易对方及中介机构声明、备查文件等内容。,0,0,0
9469,五、累计对外担保数量及逾期担保的数量截至2014年12月31日，中国远洋本部对外担保总额为166.31亿元人民币(未经2014年度审计)，占中国远洋合并口径最近一期经审计净资产39%;中国远洋控股子公司对外担保总额为138.67亿元人民币(未经2014年度审计)，占中国远洋合并口径最近一期经审计净资产33%。,0,0,0
5262,(二)投资范围 计划委托资产可用于认购华夏绿色(深圳)基金发展企业(有限合伙)的有限合伙份额，闲置资金可用于购买 银行存款、货币类产品、银行理财产品、 等现金管理类产品。,0,0,0
8687,(3)因资产置换，原全资子公司湖南骏泰浆纸有限责任公司(以下简称“骏 泰浆纸”)于 2015 年 10 月 31 日成为了控股股东的全资子公司，为本公司的关联 方，公司与骏泰浆纸之间的商品浆板交易将形成新的日常关联交易。,0,0,0
1916,(详见公司 2015 年 8 月 20 日在上海证券交易所网站上披露的临 2015-067<对外投资暨设立全资 子公司公告>)近日，公司收到该香港全资子公司在香港特别行政区公司注册处完成注册手 续的通知，并取得<公司注册证明书>和<商业登记证>等材料，现将有关情况 公告如下:1、公司名称:鑫远投资(香港)有限公司。,0,0,0
4978,(二)本次交易尚需获得的批准 本次交易尚需获得中国证监会核准，公司收购天安财险股权并募集资金增资天安财险事宜尚需获得中国保监会批准，公司在取得上述批准前不得实施本次重 组方案。,0,0,0
5654,五、拟签订附生效条件股份认购协议之补充协议主要内容根据公司七届三十八次董事会决议，2015 年 11 月 13 日公司与 福建省轻纺(控股)有限责任公司、福建省能源集团有限责任公司分 别签订附生效条件的股票认购协议之补充协议。,0,0,0
2221,股权情况:申华控股及安智勇集团分别持有其 51%及 49%股权。,0,0,0
1979,证券代码: 600105 证券简称: 永鼎股份 编号:临 2015-083 江苏永鼎股份有限公司关于控股股东为公司年度申请银行授信提供担保预计暨关联交易的进展公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者 重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。,0,0,0
9582,根据公司与北京城建集团有限责任公司签署的<股权转让协议>，日前公司已向北京城建集团有限责任公司支付全部股权转让价款。,0,0,0
4092,具体情况详见公司于同日在上海证券 交易所网站发布的<中航动力股份有限公司关于所属子公司与法国斯奈克玛简易 股份有限公司签订合资合作合同的公告>(公告编号:2015-75)。,0,0,0
1358,14、2015 年 10 月 16 日，公司使用 10，000 万元人民币购买光大银行郑州纬二 路支行“结构性存款”理财产品，该理财产品为保证收益型，光大银行对该理财产 品的本金提供保证承诺，并按协议约定的投资收益率(年率)向公司计付理财收益， 预期年收益率:3.4%，起止期限为 2015 年 10 月 16 日至 2016 年 4 月 16 日。,0,0,0
9176,四、交易合同的主要内容(一)合同主体转让方(甲方):天津松江集团有限公司受让方(乙方):天津大通金岛置业有限公司(二)产权转让的标的及价格:甲方将天津市西青区上岛西路1号天洲园(梅江南零号岛住宅项目)在建工程产权以人民币1，346，642，300元转让给乙方。,0,0,0
4330,二、委托理财协议主体的基本情况乌苏公司及其全资子公司本次办理的银行理财产品交易对方为法国巴黎银 行，交易对方与公司不存在产权、资产、债权、债务、人员等方面的其它关系。,0,0,0
509,近日，公司归还中国银行股份有限公司西安大雁塔支行流动资金借款 5000 万 元。,0,0,0
8387,二、 被担保人基本情况公司名称:幸福基业物业服务有限公司; 成立日期:1999年8月10日; 注册地址:廊坊市新世纪步行街第五大街画家村2栋2F-205; 法定代表人:孟惊;注册资本:5，000万元;经营范围:公共设施管理服务、水、暖、电设备维修，社区服务;房屋租赁 咨询、代理，房屋买卖咨询、代理;物业服务(凭资质证经营各项业务);截止2015年9月30日，幸福物业的总资产为308，976，631.91元，净资产为 -63，471，225.38元，2015年1-9月实现营业收入436，696，303.55元，实现净利润 31，752，604.77元(注:以上数据为该公司单体数据); 与公司的关联关系:幸福物业为公司间接全资子公司。,0,0,0
8506,内蒙古伊利实业集团股份有限公司(以下简称“公司”)第八届董 事会临时会议依照<公司章程>、<董事会议事规则>的有关规定，对 2015年11月19日书面(传真等)方式送达的<内蒙古伊利实业集团股份 有限公司第八届董事会临时会议通知书>中的审议事项以书面(传真等) 方式进行了表决。,0,0,0
2301,序 号 公司 受托方 资 金 来 源 受托理财产品名 称 受托 金额 (万 元) 期 限 (天) 起息 日 到息 日 年化 收益 率(%) 1 安徽广信农化股份有限公司 徽商银行宣 城广德支行 募 集 资 金徽商银行“本利 盈.40 天”人民币 理财产品 (CA15048900) 12000 40 2015 年11 月05 日 2015 年 12 月 15 日 3.1% 二、 公司内部需履行的审批程序公司于2015年9月11日召开了第三届董事会第二次会议和第三届 监事会第二次会议，审议通过了<关于使用部分闲置募集资金购买理财产品的议案>。,0,0,0
8142,为规范和减少本次重组完成后与上市公司的关联交易，易乘投资和张振新，以及 黄茂如均出具了关于减少和规范关联交易的承诺。,0,0,0
9316,二、增资标的基本情况金健粮食(益阳)有限公司系公司全资子公司金健粮食有限公司的全资子公司。,0,0,0
7889,? 公司拟将公司本次非公开发行股票的部分募集资金用于增资 公司关联方贵州盘江煤层气开发利用有限责任公司(以下简称“煤层 气公司”或“目标公司”)并取得煤层气公司 51%的股权。,0,0,0
1294,同时天伟化工因项目建设需要，通过新疆天业集团对外贸易有限公司 采购了价值 9，677.64 万元的进口设备。,0,0,0
9767,深圳市银之杰科技股份有限公司董事、副总经理、董事会秘书刘奕拟以自有资金4，999.68万元通,1,刘奕,深圳市银之杰科技股份有限公司
4013,由于天房苏州公司为本公 司的全资子公司，所以本次担保未要求天房苏州公司提供反担保。,0,0,0
3296,证券代码:600257 证券简称: 大湖股份 编号:2015-051 号 大湖水殖股份有限公司 关于公司参与设立的并购基金对外投资公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、 误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承 担个别及连带责任。,0,0,0
9233,证券代码:600219证券简称:南山铝业公告编号:临2015-005转债代码:110020转债简称:南山转债山东南山铝业股份有限公司2015年年度关联交易公告重要内容提示:?2015年度关联交易所涉议案尚需提交公司股东大会审议。,0,0,0
2475,(二)独立意见:公司本次发行涉及的关联交易定价方式公平公 允;交易程序安排符合法律、法规及规范性文件的规定，公开透明; 上述关联交易的表决程序符合法律、法规及规范性文件和<上海汽车 集团股份有限公司章程>、<上海汽车集团股份有限公司关联交易管 理制度>的规定;上述关联交易的实施体现了控股股东、公司核心员 工对上市公司的支持和信心，有利于公司发展，符合公司与全体股东 的利益，不存在损害公司及其他股东特别是中小股东利益的情形。,0,0,0
9321,为了进一步开拓市场，提升其运营能力，增强其在市场中的竞争力，符合申请资质要求，公司拟将应收佛山市顺德高盛装饰设计工程有限公司400万元债权转作对其的长期股权投资，增资完成后，佛山市顺德高盛装饰设计工程有限公司的注册资本由600万元人民币增至1000万元人民币。,0,0,0
5713,(三)投资策略 计划委托财产用于认购华夏兴邦(深圳)基金发展企业(有限合伙)的有限合伙份额，有限合伙主要投资于上市公司青山纸业(股票代码 600103)定向增 发股票，为合伙人取得收益。,0,0,0
781,案件受理费 189，303 元，由原告贵州松河煤业发展有限责任公司负 担 12，190 元，由被告贵州华能焦化制气股份有限公司负担 177，113 元(原 告已自愿预交，由被告连同上述款项一并返还原告)。,0,0,0
10111,一、本次美克国际家居用品股份有限公司拟向美克投资集团有限公司非公开发行股票，发行股票总数不超过27，985，074股,1,美克投资集团有限公司,美克国际家居用品股份有限公司
5182,国金 聚富未直接或间接持有公司股份、未计划增持公司股份，与公司不存在关联关系; 公司董事、监事及高级管理人员，持有公司 5%以上股份的股东，公司控股股东、 实际控制人及其董事、监事或高级管理人员未持有国金聚富股权或认购国金聚富 基金份额，未在国金聚富、鼎金开元中任职。,0,0,0
8769,三、金融服务协议审议程序公司与兵装财务公司签署的<金融服务协议>已经公司第七届董事会第二十 四次会议于2015年4月22日审议通过，关联董事连刚、王瑛玮回避表决。,0,0,0
9755,一、（一）关联交易基本情况深圳天源迪科信息技术股份有限公司（以下简称“公司”）拟向陈友先生非公开发行不超过（含）400万股股票，发行的定价基准日为发行期首日，待取得中国证券监督管理委员会（以下简称“证监会”）发行核准批文后，根据届时的市场情况择机确定并公告选择下列任一确定发行价格的定价方式：（1）发行价格不低于发行期首日前一个交易日公司股票均价；（2）发行价格低于发行期首日前二十个交易日公司股票均价但不低于百分之九十，或者发行价格低于发行期首日前一个交易日公司股票均价但不低于百分之九十,1,陈友,深圳天源迪科信息技术股份有限公司
8956,此外，浙江京新药业股份有限公司向公司控股股东、实际控制人吕钢非公开发行股份13，625，058股募集配套资金，配套融资金额为29，035万元，占本次购买资产交易总额的41.90%，其中27，720万元用于本次资产购买的现金支付对价，剩余部分用于本次交易,1,吕钢,浙江京新药业股份有限公司
4666,本次交易完成后，正元投资仍为发行人控股 股东，肖卫华仍为发行人实际控制人，本次交易不会导致西水股份控制权发生变 化。,0,0,0
3223,(二)交易标的介绍 名称:德稻(上海)资产管理有限公司注册地:上海市松江区文翔路 2200 号 8 幢 2 层 206 室法定代表人:李维注册资本:人民币 5，000 万元成立日期:2014 年 5 月 14 日 经营范围:资产管理，动漫设计，商务信息咨询，企业管理咨询，创业投资，物业管理，建筑、规划设计领域内的技术开发、技术转让、技术咨询、技术服务， 自有房屋租赁，组织文化艺术活动交流策划，企业形象策划，会务会展，展览展 示，投资咨询，实业投资，酒店管理。,0,0,0
9286,赢家人民币理财产品wgi4md3047期2014.12.08上海申达科宝新材料有限公司、上海银行浦东分行提高资金利用率，增加公司收益货币及债权类理财产品1000自有资金91天5.05%债权、回购、拆借等现金该笔收益占公司效益总额极小，不会产生较大影响。,0,0,0
3717,详细内容请见公司于上海证券交易所 网站(http://www.sse.com.cn/)披露的<宁波弘讯科技股份有限公司第二届董 事会2015年第二次会议决议公告> 二、委托理财协议主体的基本情况公司购买的结构性存款的受托方为上海浦东发展银行股份有限公司宁波开 发区支行，公司已对交易方当事人的基本情况、信用评级情况及其交易履约能力 本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述 或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。,0,0,0
7663,为扭转该局面，深圳兴飞采取的主要措施如下:(3.1)大力拓展新业务和新客户，力争收入来源多元化深圳兴飞由于历史原因，对中兴通讯的业务比重较大，中兴通讯货款支付主 要采用商业承兑汇票方式，收款期达到 7 个月。,0,0,0
939,(二)发行对象情况介绍 1、葛卫东(1)基本情况身份证号:5201031969XXXXXXXX 住所:上海市浦东新区浦明路 99 弄 XX 号 XXXX 室 认购数量:5，185，185 股限售期:上市之日起 12 个月 (2)与公司的关联关系及关联交易情况 截至本报告书签署日，葛卫东与公司不存在关联关系。,0,0,0
8795,一、北京韩建河山管业股份有限公司拟向包括控股股东韩建集团在内的不超过10名的特定对象非公开发行A股股票，发行新股合计不超过1，333.30万股，募集资金总额预计不超过31，026.00万元,1,韩建集团,北京韩建河山管业股份有限公司
4350,1深圳市保千里电子有限公司1、成立日期:2006 年 5 月 23 日2、住 所:深圳市龙华新区大浪街道浪口社区华昌路华富工业园第 9 栋厂(1-3层)3、法定代表人:庄敏4、注册资本:38，000 万元人民币 5、经营范围:电子产品、计算机软硬件的研发、销售及租赁;货物及技术进出口。,0,0,0
277,2(二)公司名称:甘肃天润薯业有限责任公司 法定代表人:张希林注册资本:3，000 万元注册地址:甘肃省张掖市山丹县山马路 7 号 经营范围:马铃薯脱毒基础种薯生产、经营(凭有效许可证生产、经营);其他农作物(不含种子)种植、储藏、检测、包装和销售;其他 农产品(不含粮食)收购、加工、批发零售;化肥、地膜的销售;与种 植业生产及农产品加工相关的技术开发与咨询服务。,0,0,0
790,会议由董事长徐增增 主持，经与会董事认真审议本次会议议案并表决，形成本次董事会决议如下:一、 审议通过<上海龙宇燃油股份有限公司 2015 年第三季度报告>表决结果:同意 7 票，弃权 0 票，反对 0 票。,0,0,0
